OPEN,CLOSE,HIGH,LOW
1118.790031218559,1280.3726525939173,1334.170225929635,665.04
1281.7151556101958,1538.4491407108621,1605.2439108186459,794.24
1538.4126740205672,1117.57,1565.2579825349508,944.52
1119.085262196067,1075.4683464157013,1275.1582090507936,645.13
1070.1648925313084,1012.0555513932003,1103.2561207189462,615.88
1007.0242948876179,1365.7549114825758,1453.288535901037,601.13
1360.6299537129582,1492.919698710705,1572.8517094630254,728.01
1490.0827479575041,1554.8920845585744,1628.00101426279,1188.76
1555.602234065404,1217.8717315360816,1555.602234065404,839.5416166870648
1213.5423125932455,1598.5856615259477,1673.393835731126,619.65
1593.2376544652548,1195.7823520810348,1593.2376544652548,802.15
1190.6255893878888,1314.1878723357427,1375.0394964112368,679.03
1310.3021733204246,1083.9282158905985,1327.4564455501022,668.0
1084.5629223960268,1101.35,1248.1,595.0
1099.4482399629806,1203.737519523472,1264.1948957769148,704.78
1200.7935680374858,1321.3,1508.4358075575215,1005.15
1322.0100964509802,1098.4778686335146,1326.578030586104,721.16
1100.8491842814042,1397.0461046327382,1439.63713133,602.67
1395.3177066225078,1801.6948444918828,1866.4903766270268,1250.22
1798.3236020301797,1141.6342609484323,1802.8236020301797,967.53
1140.4516992214194,1421.3971688242807,1436.1769681852663,1053.3490830395087
1416.1781529415678,1296.3853471672076,1417.6781529415678,781.04
1295.7530508439324,1348.711720085575,1369.856025028845,1025.47
1345.364256517139,1074.3479759522572,1345.364256517139,793.9
1070.1968555707806,1316.0291204838068,1402.4122693646073,578.15
1313.085231453825,1557.109929569692,1590.9323046571722,1174.25
1554.9190636356664,1468.2419632644,1583.5936575875792,858.73
1462.7377437275509,1075.98,1610.9852339016222,1024.38
1077.5745079212782,1006.74,1352.0896344791793,1006.74
1007.1981534566693,1298.44,1589.4138162802594,1007.1981534566693
1293.0295807315085,1481.6560427539987,1599.915882607472,697.98
1479.5135292397,1223.155838533379,1479.5135292397,893.66
1223.1626297400471,1463.9652009439135,1545.4507272398841,789.09
1459.3351782258972,1335.2609846144312,1517.6594942016447,853.15
1331.0817497953042,1326.4133058210948,1419.3219673674032,683.54
1326.5750756126643,1100.9062917975125,1338.1288065211434,708.83
1100.56097235119,1864.7473262884016,1876.5135569821691,1084.8522757365588
1860.3091555964609,1141.4772355602458,1861.8091555964609,947.31
1137.408330216399,1487.9348475984718,1597.3200260326646,1047.74
1484.426235338663,1299.034238182203,1484.926235338663,1024.0178681126645
1298.0755550602303,1165.3332729490728,1298.0755550602303,714.44
1160.432637138615,1129.8376619627838,1298.4176138189873,682.84
1125.88312182032,1288.0949131110854,1376.7696796833097,597.01
1285.4812302806888,1393.4832317472797,1537.368351872326,670.88
1391.7832256996871,1187.7105818165828,1392.7832256996871,741.11
1184.1748883472774,2127.51212560467,2127.51212560467,599.57
2127.620355374832,2302.7056025307556,2323.4614379288428,2093.117676189286
2301.447881631661,2547.3828802720554,2547.3828802720554,2262.3022531501188
2544.712987622344,2262.179135544765,2597.7687604987536,2208.6619360859945
2263.3419472366304,2690.300700614932,2730.770710011297,2244.32814064496
2687.4389813448083,1120.6259587470704,2687.4389813448083,1018.88
1118.935285622795,1315.4926992897645,1362.2573973483861,582.61
1310.9290171968596,1286.999457548711,1412.4639027612104,663.99
1281.0596292354705,1396.2460955239017,1494.5815158740215,683.86
1394.7964232865304,1696.7245987658337,1700.9553282395354,780.09
1695.3153283736851,1626.5384222268062,1702.7604050387085,1007.51
1622.2544641800282,1029.38523064645,1622.2544641800282,984.2342767159191
1024.8372524700665,1059.4365386678983,1304.73,966.8845177300799
1057.8454759182703,1150.7680974358718,1277.7325907575953,572.52
1145.899007394175,1711.8189283017864,1739.1478551210525,608.17
1709.5505200608227,1533.2031595461724,1717.5505200608227,1078.06
1531.6195204349667,1319.51,1659.2720183322142,1191.04
1315.6217539381332,1212.478355136295,1315.6217539381332,787.54
1211.395393987982,1145.8532331275974,1231.5872682595007,715.2
1146.3666353122385,1025.7460721141283,1254.35,712.46
1024.999603709761,1462.1078662223586,1717.270939244834,629.23
1460.6990791504634,1104.2434842554255,1461.1990791504634,942.98
1105.7734985523596,1218.1909499760814,1305.4850500896882,1054.6360573876166
1214.418933026473,1451.4346606369154,1491.1639713467978,779.38
1451.948391973187,1640.277452832392,1646.0100309838308,958.18
1637.3446037303452,1588.9892224361122,1686.4966660573025,1073.07
1583.4748657811726,974.5556953713316,1583.4748657811726,899.6233671795039
975.2223272379855,1069.5610656620563,1266.02,499.5
1065.1285247511528,1296.6171019526455,1441.9068611996986,1019.3855963524011
1294.9581235891064,1186.7226236804013,1295.9581235891064,758.59
1187.9080034415153,1148.7387891456506,1309.4577742985123,989.8609637095034
1148.2080815311112,1440.8167464962346,1482.6339705372332,1015.07
1441.9498432811697,1982.7208128365542,2092.3787311145743,1207.86
1981.3570037540896,1883.4457032957848,2035.54416831294,1135.33
1878.7722879832374,1812.3631510514358,1880.2722879832374,1310.63
1814.7802422129919,1638.5577934268065,1826.8490857988609,957.13
1638.2695297608298,1799.7275111587337,1823.647614113881,1102.07
1800.0771025219485,2239.2421686780176,2239.888548986665,1025.63
2239.506012688274,1559.919125213026,2239.506012688274,1062.1
1557.2901732696105,1572.7962237695733,1730.2968474690103,1040.29
1568.429568531708,1133.99,1568.429568531708,836.76
1130.9132649140126,1205.34,1329.64,633.28
1200.4722673300664,1180.2888040414102,1272.413205746391,608.13
1179.491419056547,1787.4091096048428,1800.011556480762,703.23
1785.1780064043646,1213.7200417069116,2018.5560487311527,1099.87
1212.6502392944876,1250.6776414261315,1336.761225297178,774.9136032603068
1251.324967578009,1029.730200820089,1251.324967578009,812.19
1028.796229210763,1286.7604439638726,1396.6360287346356,520.53
1282.4641669156272,1373.083647631265,1497.7565964905941,712.35
1374.6362674398115,1520.1761985531818,1584.4333229818753,1221.7
1518.3283177946964,1516.8540430410549,1554.056280194516,993.03
1514.944877373091,1414.8268525402239,1576.6520844689844,969.1
1412.2450046744573,1550.81986599587,1613.3592058718693,1093.64
1546.6904741337598,1526.2459081901595,1641.3784022904892,886.61
1527.6959232401218,1809.7240034639951,1897.3011036156622,947.45
1809.3389980113786,1103.22,1932.7429300772726,1102.22
1097.6752533692652,1161.53,1895.5523164370775,717.89
1163.5225188887923,1140.87,1163.5225188887923,635.97
1141.3574053349364,1273.5442070470806,1364.597120701772,722.97
1270.0912081424033,1314.177598653254,1411.011378092962,1161.87
1309.2287171267283,1421.3337939808541,1465.4148839069994,670.89
1423.2589005125376,1307.5825473612877,1423.2589005125376,785.3
1306.4855429273277,1745.7709823090838,1785.7484396161467,832.03
1741.203410846663,1476.3456592868765,1772.6987911559304,1054.53
1473.097882315622,1725.5165887810424,1734.8469988427664,956.35
1723.4026935876611,1017.31,1724.4026935876611,873.78
1016.2593463198502,1359.1270817449501,1423.9168795378243,545.4
1360.791484268441,1651.2150106798886,1696.2781357291544,888.45
1650.2407269661865,1571.8949547095513,1668.6503196636154,1000.03
1574.2952964154838,1256.9589583215925,1577.2952964154838,915.13
1252.3292601750622,1266.5699490151098,1435.0563630402726,1030.02
1264.2311981880853,1464.6709537487297,1526.0818857589168,729.71
1461.14337131136,1066.77,1596.0399385473738,882.65
1066.9657621864467,1322.420434778736,1364.4206848179956,665.94
1319.6167615864174,988.0320295650097,1329.28,713.96
989.6694684782733,1621.6909505179751,1633.2001963262235,989.6694684782733
1622.446654400895,1012.8126586318685,1622.946654400895,828.86
1013.2610553780047,1055.4351222036469,1162.6256459174324,1013.2610553780047
1057.822543612737,1314.0113973266084,1401.3927126952833,564.26
1308.5564660358916,1407.5739465859167,1492.2588597387091,856.88
1403.2380129160638,1416.4603730943852,1475.0360225774298,1005.88
1413.5194230901272,1259.935959551409,1506.4592922764582,900.01
1257.6389561227031,1491.4821704964231,1514.585746996677,1056.88
1492.9448312699033,1177.1461225943826,1492.9448312699033,929.62
1172.859426245119,1044.1886167121781,1273.5296989471287,598.95
1039.1593819732418,1091.1713266890513,1327.890424050845,547.92
1089.706134641439,1045.7667999460914,1145.5755919346477,975.4598869358088
1045.8895353470743,1093.98,1317.82,606.1
1091.5124923478788,1076.054302778413,1200.842967428661,980.22
1076.7359013546272,1448.809058456251,1501.027752967658,1035.640476688998
1442.9718887949946,987.803396938065,1442.9718887949946,736.15
986.7904832477875,1527.0516489614226,1558.8897587557597,636.1
1524.475157767158,1792.026488555005,1843.2189548460267,792.7
1786.807130891613,1309.2101787088081,1787.807130891613,907.65
1311.082487624058,1077.0658213407817,1311.582487624058,697.4206531345912
1073.2358981778002,1009.4519301811848,1297.778245492977,581.24
1010.7413690574634,1124.1119660784561,1124.1119660784561,619.53
1120.8210970897621,1260.0490866097996,1346.8168764562686,648.87
1258.0461672162626,1352.7272596913706,1475.0727653037766,746.49
1347.0648336130253,1010.0050332457911,1347.5648336130253,806.0
1012.0990455111441,957.9538578313487,1243.19,948.536636997446
958.6502866480735,1360.0457122251537,1382.4081141852548,958.6502866480735
1360.0205727896841,1550.0785176638833,1690.36925402779,791.88
1551.9968791594083,1718.9382728075545,1748.6228276798267,1159.67
1719.3623581922338,1622.7726280825843,1719.3623581922338,1033.15
1624.5404872986444,1513.7825549273664,1650.550307182802,843.01
1515.1313437223753,985.2178688064206,1519.1313437223753,813.72
987.2127065658038,994.147851324047,1227.56,516.72
994.2453760455288,901.481889472778,994.7453760455288,624.37
900.4572214392764,975.0525500660608,1113.8340665472856,900.4572214392764
973.8271546746666,1143.9470869470658,1325.97,518.87
1139.5660018821218,1098.1436951496573,1216.18,629.68
1097.2665946568886,1332.574513904293,1344.7238887321687,602.46
1328.8771035496493,994.0511757848504,1334.8771035496493,980.4979343222212
993.0666882205076,1218.9926177218642,1244.01939290567,628.97
1218.732219974195,1863.0936162139226,1863.0936162139226,1027.29
1857.901042956377,2114.431712043513,2114.8812428585597,1294.41
2111.972533675333,2205.154040120813,2232.8862554250804,1198.93
2205.918202903466,2390.33033615162,2525.6844170114973,1149.12
2392.200884956595,2197.9469852438556,2499.900726140607,2166.586255721738
2196.737459286986,1856.1850516508773,2231.558324742833,1833.446377720781
1852.0981052075672,1939.7902002386584,1980.5605571078447,1013.53
1934.9484073751248,1979.8644593176207,2100.7124001467437,977.0
1976.9370329233022,1746.9510759478703,1978.4370329233022,1032.33
1743.440148079761,1789.8221052329588,1915.5781115979457,1108.85
1784.2531559532845,2220.2764164118057,2244.824527469109,932.64
2216.540601424902,2369.2908346758018,2450.5050980796823,2185.507338966898
2369.656657888831,1272.3039455469213,2369.656657888831,1013.1227629443034
1271.3905040387822,1237.540316033635,1397.8859770831368,752.64
1234.083694173038,1501.0027011152526,1501.0027011152526,765.39
1496.177364968513,1975.93000674065,1987.4048001359251,1217.69
1972.0052000516978,1257.7907985182667,1972.5052000516978,1028.99
1252.625604215484,1123.6682379375823,1275.6770610019473,728.95
1125.0907007784251,1210.9915323447228,1274.4950845094734,986.1557639217918
1211.7547566473656,1270.6677139240114,1288.2342786589488,628.23
1271.7559507776587,1402.491258400655,1459.0203627341043,659.73
1397.1679559777456,1429.255791818716,1492.5181253981618,915.86
1430.243375025743,1922.3817596317003,1962.565825765595,1400.95054815149
1919.281817911876,1498.8784857721114,1919.281817911876,1040.45
1497.696286612813,1628.6607530237413,1628.6607530237413,750.76
1626.816572968141,1564.8331574289496,1745.034584318944,822.02
1562.6016318317631,1294.1619783497474,1615.8388453081523,814.36
1291.2937503599626,1049.381196251337,1292.2937503599626,850.23
1046.1541453722614,1196.124305872719,1222.0797594376113,674.31
1191.3059405553747,1002.9040169841201,1260.9468097713163,608.6
1001.5357440796416,884.2306697688759,1002.0357440796416,567.05
882.2685519949375,1222.100164351416,1424.3873185518967,452.97
1220.4267329998975,1023.0704325903413,1320.87,745.99
1023.561526286806,1176.9927752042254,1310.7546159187282,987.5160312297016
1174.3075973292084,1575.6042727966012,1607.7075170424755,612.45
1572.3620490074084,1606.916632087101,1669.1964777737796,886.94
1602.748886027353,1541.376356301786,1689.524459441843,1038.1
1541.0218896991146,1835.767835285948,1900.4701805416773,802.31
1831.7274979707613,2274.291595878283,2314.479331622059,1031.03
2271.122813802326,2647.2876397753685,2685.527283572056,2271.122813802326
2648.802679514846,2861.8699531591824,2908.527022156862,1422.14
2862.3211411519756,2981.300643072234,3070.553836679314,1170.64
2980.7136599078817,2798.3396240998372,3014.513553731174,2776.42115483253
2798.081405021951,3222.874815259507,3269.0047544203217,1043.33
3218.6266345976137,2088.885862001505,3220.1266345976137,1163.34
2091.271330731602,1098.157407729981,2094.771330731602,1002.59
1098.23781749907,968.902503284148,1099.73781749907,608.72
967.4010488238674,1264.524595870568,1325.2059410297798,582.56
1259.5318836594042,1114.989781036332,1260.0318836594042,776.06
1114.464741364166,1085.1039406338398,1155.4788522251936,735.33
1082.8412190747263,1031.96,1268.07,708.4
1028.7595194681962,1261.3933972411169,1272.9499456780516,967.624873104422
1256.9048592489598,1460.457176183836,1528.0039522619275,1030.65
1459.5604852958027,1372.8326474040266,1566.1998596983422,875.96
1375.281576815196,1573.2131736466938,1603.2802408721332,760.11
1570.4102625262,1560.7666174763237,1632.9634259437105,839.47
1557.7342995421275,1784.8546036725188,1869.657864465886,1027.54
1787.2419621158326,1008.442604991766,1787.7419621158326,975.0665168393184
1007.6938786567353,834.5385877140626,1008.1938786567353,557.43
836.5738123436917,1278.3317074220256,1329.5890720526775,836.5738123436917
1274.639028747694,1059.8709879001283,1321.5933298419461,991.53
1054.48072145009,1191.3303987275121,1296.4045981722861,995.3305619762714
1192.7827452343588,1203.2481144010642,1292.64,696.41
1198.8790762430865,1451.6287043594623,1489.5168590620392,1046.29
1452.118236869022,1400.644328032354,1473.8483057604994,945.29
1401.7246031951686,1369.029055087673,1466.6018653502135,714.29
1364.7512966680167,1508.0642826339622,1690.8414281921187,849.87
1502.8927215762099,1392.36534143758,1510.8927215762099,930.35
1390.9384948319137,1726.913771661396,1753.2603872720529,1007.42
1721.7718917521704,1200.1935412329342,1722.2718917521704,1092.87
1200.3823073204746,1060.1197361096072,1231.8435356881573,689.13
1059.9840586661148,1363.6267619144173,1363.6267619144173,647.81
1361.3941651869943,1210.7472263698016,1361.3941651869943,763.11
1205.0884157535083,1577.4297541385438,1673.0577989074454,1047.13
1577.3418515060723,1170.2021593813556,1578.8418515060723,893.0
1170.8065085187568,1294.3215166399023,1313.5281441236227,679.71
1294.1048433269914,1243.6271555224548,1318.6569542628886,830.21
1242.3899245474213,1231.8656205029092,1303.2657743535497,1080.1574359704975
1233.4006548881039,1132.1961448742595,1233.4006548881039,734.34
1129.0788225621245,1206.569929421736,1309.6254702280394,626.97
1207.7945570364554,1100.3814649650974,1215.2945570364554,737.98
1100.142346789872,1235.036972903211,1375.9204876309532,630.24
1236.0675131854734,1374.9110524641983,1454.099849140565,1156.7026383297957
1370.6891004252468,1345.3129457035864,1445.8670009722812,760.09
1343.2206043091178,1048.8915066471475,1343.7206043091178,726.47
1046.3067232372912,984.1621963121149,1112.1706516263525,677.83
980.3503205750649,1248.0436336296816,1308.8393669905242,493.54
1248.381402233766,947.390599648715,1248.881402233766,652.9
947.943208842863,1069.1446657733622,1300.54,484.94
1066.7120894755544,911.33,1067.7120894755544,599.67
911.2062139880227,799.7771553001133,911.2062139880227,517.27
800.909939333684,1309.9588232564333,1389.9557109122393,402.75
1304.4905784882408,1760.34995101445,1793.4067361946938,700.71
1762.1763977835026,1231.1849635376493,1762.1763977835026,1049.94
1227.3790561703645,1110.212681227532,1270.9303051019517,1003.7707638407215
1108.6037945424064,1119.5238029245693,1204.015723988998,561.36
1113.9057823359842,1136.0777390639107,1150.8796173200212,997.22
1130.3440811395176,1381.9932822895657,1437.6963088368598,627.73
1383.2626948547227,1317.3307816618799,1403.7666881118655,916.22
1318.3028444268484,1272.09,1453.3207847042008,1143.7
1267.2218031545779,1337.5118194657423,1378.5532068064674,1214.2888816240365
1338.3199609705925,1233.0324858514634,1338.3199609705925,685.42
1235.4880560950273,1135.8002480453479,1302.8867717125856,1014.34
1132.9821496200846,1398.4194298725974,1495.7715786974231,648.45
1400.3395212398543,1166.9896166790495,1400.3395212398543,756.11
1167.8907109932707,1300.7450857996355,1403.0498434386686,617.48
1298.8844325951172,1095.020411107478,1300.3844325951172,735.56
1095.1200132477488,1051.4656150106944,1213.4232599976435,680.85
1050.595517900175,1258.6306996087285,1267.0959145498946,540.83
1253.6076797984704,1121.3200422319894,1371.1544855012887,764.7
1116.1902187042772,1028.762684396722,1224.2786237349194,566.77
1024.712212286813,1188.2074393759624,1326.8748111037917,538.23
1187.0260209666142,1230.022246504583,1230.022246504583,683.35
1227.1275306415855,1236.2633566858162,1340.2437714955493,1002.19
1233.897047724729,1423.364166837318,1508.0162718056222,684.19
1418.8485027424786,1383.1626337782918,1457.5739232924932,796.91
1384.8378573527573,1682.7078431161667,1706.322794030929,1013.76
1682.9019601088612,1865.5792361663382,1865.5792361663382,1075.07
1860.5088712628012,1698.7804041346637,1861.0088712628012,1047.4922774452873
1696.556342221284,1142.4098009631064,1696.556342221284,878.86
1143.4463791438347,1396.4521685019608,1497.4649313861582,709.98
1392.1188295778459,1251.7763734388484,1392.1188295778459,702.57
1251.7401213677167,1093.9209282615466,1295.53,645.76
1096.418210486049,1261.6511621349482,1396.6137518023481,644.77
1263.6456850809166,1381.8012977622357,1452.365612588815,1106.88
1380.2718167293597,1611.6073304823403,1666.8292989016836,774.24
1606.0044157371547,1017.0532415021662,1606.0044157371547,959.42
1015.1181001437441,1299.3276178489905,1361.6132099023873,532.35
1297.5504121065403,1535.9023351439018,1795.7091800379249,737.15
1533.30023747151,1851.6124813003414,1900.6113296498052,992.57
1849.4015791336246,1867.0104485275865,1939.04081337809,980.63
1861.9641809605123,1931.429416286241,2012.16470883129,1118.21
1931.1935079564596,1498.1468711909151,1931.1935079564596,972.63
1498.586298175284,1056.6999313384877,1498.586298175284,799.29
1057.552722098217,1097.4815610769492,1251.21,537.42
1096.3156582277043,1461.1594541208362,1486.878540284621,1021.02
1461.3068681832042,1015.5685660567947,1461.3068681832042,767.71
1017.3480022284641,1178.1076952561248,1299.1,515.58
1179.9992350131422,1172.108479769983,1327.0325126485436,689.01
1171.4524131163137,1452.7412335017607,1511.5273753148683,665.59
1449.8078653503744,1382.7800314748442,1557.230625624772,838.19
1378.5737053616317,1151.612936943922,1391.5737053616317,1017.11
1146.0228825883548,1153.8397355076213,1249.17,991.62
1155.6908387913356,1277.124163905719,1460.0420596199203,724.86
1272.5089510456305,1464.2416735713373,1534.097519133078,768.34
1463.0768528889557,1192.7568468704367,1463.0768528889557,816.56
1189.8490612511443,1060.0923472319444,1194.8490612511443,998.3052479309999
1055.2448455296076,1538.7086908291003,1674.591973579451,1033.1583123680248
1540.0423256440442,1291.35,1540.0423256440442,861.8
1289.168501579277,1627.094789311163,1674.752509222134,1050.7
1628.1854662837345,1090.4969251166392,1628.1854662837345,884.92
1091.699970151159,1173.81311243519,1322.11,612.01
1174.4109922727455,1279.8822939866436,1312.2621835598106,615.52
1281.8339290221834,1361.718773326427,1388.7957162950966,660.99
1358.8623034314137,1726.2988561273798,1756.9193867949575,791.2
1722.5650208175398,1174.3423348267802,1724.5650208175398,988.5
1175.6320206848966,1745.1347373387118,1854.9883734726463,749.24
1740.14521806467,1071.107925216992,1741.14521806467,880.64
1072.112703570015,1797.427227086008,1797.427227086008,567.94
1798.524730496818,2096.9610757378055,2138.565055283888,1009.31
2092.7385727474857,2200.4672967959464,2293.9897316683796,2051.922169329899
